"CLASS_STRM_LDESC"|"CLASS_STRM_SDESC"|"CLASS_ACAD_GROUP_LDESC"|"CLASS_ACAD_GROUP_CD"|"CLASS_ACAD_CAREER"|"CLASS_SESSION_LDESC"|"CLASS_SUBJECT_LDESC"|"CLASS_SUBJECT_CD"|"CLASS_CATALOG_NBR"|"CLASS_CLASS_SECTION"|"CLASS_CLASS_NBR"|"CRSE_COURSE_TITLE_LONG"|"CRSE_DESCRLONG"|"CLASS_ENRL_STAT_SDESC"|"CRSE_UNITS_MAXIMUM"|"Meeting Pattern"|"CLASSM_START_DT"|"CLASSM_END_DT"|"CLASSM_MEETING_TIME_START"|"CLASSM_MEETING_TIME_END"|"CLASS_ENRL_CAP"|"CLASS_ENRL_TOT"|"CLASS_INSTRUCTOR_NAME"|"CLASS_FACILITY_ID"|"CLASS_FACILITY_DESCRLONG"|"BUILDING_CODE"|"CRSE_CONSENT"|"COFFR_PRE_REQ_LDESC"|"CLASS_MTG_DESCR1"|"CLASS_NOTES_1"|"CLASS_NOTES_2"|"CLASS_NOTES_3"|"CLASS_NOTES_4"|"CLASS_NOTES_5"|"CLASS_NOTES_6"|"CLASS_NOTES_7"|"CLASS_NOTES_8"|"CLASS_NOTES_9"|"CLASS_NOTES_10"|"CLASSM_MONDAY"|"CLASSM_TUESDAY"|"CLASSM_WEDNESDAY"|"CLASSM_THURSDAY"|"CLASSM_FRIDAY"|"CLASSM_SATURDAY"|"CLASSM_SUNDAY"|"CATTR_CRSE_ATTR"|"CATTR_CRSE_ATTR_VALUE_DESCR"|"CRSE_UNITS_MINIMUM"|"INSTRUCTION_MODE"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"699"|"14"|"7887"|"Thesis Research"|"Research conducted under faculty supervision which leads to the presentation of a master's thesis. Up to 10 credits from this course may be applied to the MS degree, over more than one semester."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"Lee,Zhongping"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"699"|"15"|"7888"|"Thesis Research"|"Research conducted under faculty supervision which leads to the presentation of a master's thesis. Up to 10 credits from this course may be applied to the MS degree, over more than one semester."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"Wood Lafond,Stephanie A"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"699"|"16"|"7889"|"Thesis Research"|"Research conducted under faculty supervision which leads to the presentation of a master's thesis. Up to 10 credits from this course may be applied to the MS degree, over more than one semester."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"1"|"Poynton,Helen C"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"699"|"17"|"7890"|"Thesis Research"|"Research conducted under faculty supervision which leads to the presentation of a master's thesis. Up to 10 credits from this course may be applied to the MS degree, over more than one semester."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"Reardon,Kenneth Michael"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"699"|"19"|"7891"|"Thesis Research"|"Research conducted under faculty supervision which leads to the presentation of a master's thesis. Up to 10 credits from this course may be applied to the MS degree, over more than one semester."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"TBD"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"699"|"20"|"7892"|"Thesis Research"|"Research conducted under faculty supervision which leads to the presentation of a master's thesis. Up to 10 credits from this course may be applied to the MS degree, over more than one semester."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"Schaaf,Crystal Lynn"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"699"|"22"|"7893"|"Thesis Research"|"Research conducted under faculty supervision which leads to the presentation of a master's thesis. Up to 10 credits from this course may be applied to the MS degree, over more than one semester."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"TBD"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"699"|"23"|"7894"|"Thesis Research"|"Research conducted under faculty supervision which leads to the presentation of a master's thesis. Up to 10 credits from this course may be applied to the MS degree, over more than one semester."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"Urban-Rich,Juanita L"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"699"|"24"|"7895"|"Thesis Research"|"Research conducted under faculty supervision which leads to the presentation of a master's thesis. Up to 10 credits from this course may be applied to the MS degree, over more than one semester."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"Wiig,Alan Grannis"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"791"|"01"|"6889"|"Seminar in Environmental Sciences"|"Presentations and discussions of current topics in environmental sciences by students and visiting lecturers."|"Open"|"1.00"|"W"|"01/27/2025"|"05/14/2025"|"16:00"|"17:15"|"35"|"9"|"TBD"|"W01-0006"|"Wheatley W01-0006"|"WHEATLEY"|"N"|""|"SFE Seminar"|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"01"|"7754"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Borrelli,Mark"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"02"|"7896"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Koman,Gregory E"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"03"|"7897"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Tlusty,Michael Frank"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"04"|"7898"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Chen,Robert F"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"05"|"7899"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Whitney,Nicholas Michael"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"06"|"7900"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Douglas,Ellen M"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"07"|"7901"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Duff,John A"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"09"|"7902"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Balachandran,Balakrishnan Rajam"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"10"|"7903"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Johannesson,Karen Haley"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"12"|"7904"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Kirshen,Paul H"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"13"|"7905"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"TBD"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"14"|"7906"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Mavrommati,Georgia"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"15"|"7907"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Mandelman,John W"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"16"|"7908"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Poynton,Helen C"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"17"|"7909"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"TBD"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"18"|"7910"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Raciti,Antonio"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"19"|"7911"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"TBD"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"20"|"7912"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Urban-Rich,Juanita L"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"21"|"7913"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"TBD"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"22"|"7914"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Bender,Jennifer Ellen"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"796"|"23"|"8445"|"Independent Study in Environmental Science"|"Independent laboratory and/or library studies under the direction of a faculty member."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Sweet,Elizabeth Louise"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"798"|"01"|"7755"|"Internship in Environmental Sciences"|"Students are placed individually at private-sector or government institutions in order to gain practical training and professional experiences not available on campus. Each placement is jointly supervised by an individual at the host agency or company and by a faculty member."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"1"|"Duff,John A"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"798"|"02"|"8290"|"Internship in Environmental Sciences"|"Students are placed individually at private-sector or government institutions in order to gain practical training and professional experiences not available on campus. Each placement is jointly supervised by an individual at the host agency or company and by a faculty member."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"1"|"Sweet,Elizabeth Louise"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"798"|"03"|"8504"|"Internship in Environmental Sciences"|"Students are placed individually at private-sector or government institutions in order to gain practical training and professional experiences not available on campus. Each placement is jointly supervised by an individual at the host agency or company and by a faculty member."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"Raciti,Antonio"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"798"|"04"|"8890"|"Internship in Environmental Sciences"|"Students are placed individually at private-sector or government institutions in order to gain practical training and professional experiences not available on campus. Each placement is jointly supervised by an individual at the host agency or company and by a faculty member."|"Open"|"10.00"|""|"01/27/2025"|"05/14/2025"|""|""|"5"|"0"|"Urban-Rich,Juanita L"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"01"|"7756"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Johannesson,Karen Haley"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"02"|"7757"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Byrnes,Jarrett"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"03"|"7758"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Chen,Robert F"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"04"|"7759"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Kaplin,Beth Ann"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"05"|"7760"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Douglas,Ellen M"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"06"|"7761"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Duff,John A"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"07"|"7762"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Farmer,Jesse"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"08"|"7763"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Wood Lafond,Stephanie A"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"09"|"7764"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Tlusty,Michael Frank"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"10"|"7765"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Kirshen,Paul H"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"11"|"7766"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Sweet,Elizabeth Louise"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"12"|"7767"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Mavrommati,Georgia"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"13"|"7768"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Poynton,Helen C"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"School for the Environment"|"SFE"|"GRAD"|"Regular"|"Environmental Sciences"|"ENVSCI"|"899"|"15"|"7769"|"Dissertation Research"|"Research, conducted under faculty supervision, which leads to the presentation of a doctoral dissertation."|"Open"|"12.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"TBD"|""|""|""|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
